ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma de venda,Regiao
33142,2024-01-03,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_3887,40.0,Presencial,Sudeste
56857,2024-01-03,Recife,Cabo HDMI,40.0,1,Cliente_18235,40.0,Online,Nordeste
75613,2024-01-03,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_5713,40.0,Presencial,Sudeste
76270,2024-01-03,Porto Alegre,Cabo HDMI,40.0,1,Cliente_15476,40.0,Presencial,Sul
79191,2024-01-03,Recife,Cabo HDMI,40.0,1,Cliente_28074,40.0,Online,Nordeste
89751,2024-01-03,Recife,Cabo HDMI,40.0,1,Cliente_46,40.0,Online,Nordeste
42878,2024-01-03,Salvador,Cabo HDMI,40.0,2,Cliente_7108,80.0,Presencial,Nordeste
11940,2024-01-03,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_10229,120.0,Presencial,Sudeste
13112,2024-01-03,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_12055,120.0,Presencial,Sudeste
14212,2024-01-03,Porto Alegre,Mouse Gamer,120.0,1,Cliente_5746,120.0,Presencial,Sul
22182,2024-01-03,Salvador,Mouse Gamer,120.0,1,Cliente_16140,120.0,Presencial,Nordeste
26709,2024-01-03,Porto Alegre,Mouse Gamer,120.0,1,Cliente_16206,120.0,Presencial,Sul
28069,2024-01-03,Porto Alegre,Cabo HDMI,40.0,3,Cliente_7391,120.0,Presencial,Sul
31024,2024-01-03,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_26349,120.0,Presencial,Sudeste
36332,2024-01-03,Curitiba,Mouse Gamer,120.0,1,Cliente_28134,120.0,Presencial,Sul
51439,2024-01-03,Curitiba,Mouse Gamer,120.0,1,Cliente_28216,120.0,Presencial,Sul
59389,2024-01-03,São Paulo,Mouse Gamer,120.0,1,Cliente_4970,120.0,Presencial,Sudeste
67641,2024-01-03,Curitiba,Mouse Gamer,120.0,1,Cliente_10018,120.0,Presencial,Sul
81152,2024-01-03,São Paulo,Mouse Gamer,120.0,1,Cliente_3781,120.0,Presencial,Sudeste
83392,2024-01-03,Porto Alegre,Mouse Gamer,120.0,1,Cliente_16547,120.0,Presencial,Sul
86411,2024-01-03,Curitiba,Mouse Gamer,120.0,1,Cliente_222,120.0,Presencial,Sul
87547,2024-01-03,Recife,Mouse Gamer,120.0,1,Cliente_6968,120.0,Online,Nordeste
90669,2024-01-03,Recife,Mouse Gamer,120.0,1,Cliente_17158,120.0,Online,Nordeste
95098,2024-01-03,Recife,Mouse Gamer,120.0,1,Cliente_22021,120.0,Online,Nordeste
95721,2024-01-03,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_16925,120.0,Presencial,Sudeste
97182,2024-01-03,Salvador,Mouse Gamer,120.0,1,Cliente_4979,120.0,Presencial,Nordeste
46834,2024-01-03,Salvador,Mouse Gamer,120.0,2,Cliente_24884,240.0,Presencial,Nordeste
88426,2024-01-03,São Paulo,Mouse Gamer,120.0,2,Cliente_23113,240.0,Presencial,Sudeste
26869,2024-01-03,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_28372,250.0,Presencial,Sudeste
41674,2024-01-03,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_25137,250.0,Presencial,Sudeste
49836,2024-01-03,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_28340,250.0,Presencial,Sudeste
57013,2024-01-03,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_25139,250.0,Presencial,Sudeste
63817,2024-01-03,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_19492,250.0,Presencial,Sudeste
94596,2024-01-03,Recife,Teclado Mecânico,250.0,1,Cliente_13858,250.0,Online,Nordeste
42455,2024-01-03,Curitiba,Teclado Mecânico,250.0,2,Cliente_7488,500.0,Presencial,Sul
66346,2024-01-03,São Paulo,Teclado Mecânico,250.0,2,Cliente_1306,500.0,Presencial,Sudeste
69314,2024-01-03,Recife,Teclado Mecânico,250.0,2,Cliente_22509,500.0,Online,Nordeste
44705,2024-01-03,São Paulo,Mouse Gamer,120.0,5,Cliente_1730,600.0,Presencial,Sudeste
31201,2024-01-03,Curitiba,Teclado Mecânico,250.0,3,Cliente_5151,750.0,Presencial,Sul
13665,2024-01-03,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_16552,1200.0,Presencial,Sudeste
43066,2024-01-03,São Paulo,"Monitor 27""",1200.0,1,Cliente_14507,1200.0,Presencial,Sudeste
48244,2024-01-03,Salvador,"Monitor 27""",1200.0,1,Cliente_7925,1200.0,Presencial,Nordeste
50488,2024-01-03,Salvador,"Monitor 27""",1200.0,1,Cliente_29266,1200.0,Presencial,Nordeste
57313,2024-01-03,Curitiba,"Monitor 27""",1200.0,1,Cliente_15776,1200.0,Presencial,Sul
63700,2024-01-03,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_3076,1200.0,Presencial,Sul
71146,2024-01-03,Recife,"Monitor 27""",1200.0,1,Cliente_10436,1200.0,Online,Nordeste
73231,2024-01-03,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_27963,1200.0,Presencial,Sul
79097,2024-01-03,São Paulo,"Monitor 27""",1200.0,1,Cliente_9218,1200.0,Presencial,Sudeste
79536,2024-01-03,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_12078,1200.0,Presencial,Sul
92715,2024-01-03,São Paulo,"Monitor 27""",1200.0,1,Cliente_26914,1200.0,Presencial,Sudeste
95931,2024-01-03,São Paulo,"Monitor 27""",1200.0,1,Cliente_3907,1200.0,Presencial,Sudeste
93482,2024-01-03,Rio De Janeiro,Teclado Mecânico,250.0,5,Cliente_25149,1250.0,Presencial,Sudeste
6212,2024-01-03,Recife,Smartphone Samsung,2200.0,1,Cliente_27788,2200.0,Online,Nordeste
13483,2024-01-03,São Paulo,Smartphone Samsung,2200.0,1,Cliente_20152,2200.0,Presencial,Sudeste
13803,2024-01-03,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_23040,2200.0,Presencial,Sudeste
17811,2024-01-03,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_29505,2200.0,Presencial,Sudeste
33853,2024-01-03,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_20701,2200.0,Presencial,Sudeste
42776,2024-01-03,Salvador,Smartphone Samsung,2200.0,1,Cliente_1744,2200.0,Presencial,Nordeste
43341,2024-01-03,Recife,Smartphone Samsung,2200.0,1,Cliente_1988,2200.0,Online,Nordeste
46726,2024-01-03,Curitiba,Smartphone Samsung,2200.0,1,Cliente_16754,2200.0,Presencial,Sul
55800,2024-01-03,Salvador,Smartphone Samsung,2200.0,1,Cliente_2064,2200.0,Presencial,Nordeste
66700,2024-01-03,São Paulo,Smartphone Samsung,2200.0,1,Cliente_22733,2200.0,Presencial,Sudeste
73721,2024-01-03,Curitiba,Smartphone Samsung,2200.0,1,Cliente_27897,2200.0,Presencial,Sul
79067,2024-01-03,São Paulo,Smartphone Samsung,2200.0,1,Cliente_23497,2200.0,Presencial,Sudeste
85002,2024-01-03,São Paulo,Smartphone Samsung,2200.0,1,Cliente_5458,2200.0,Presencial,Sudeste
85202,2024-01-03,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_8253,2200.0,Presencial,Sudeste
92988,2024-01-03,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_8456,2200.0,Presencial,Sudeste
84299,2024-01-03,Rio De Janeiro,"Monitor 27""",1200.0,2,Cliente_9597,2400.0,Presencial,Sudeste
90143,2024-01-03,Porto Alegre,"Monitor 27""",1200.0,2,Cliente_17940,2400.0,Presencial,Sul
15381,2024-01-03,Salvador,Notebook HP,3200.0,1,Cliente_1320,3200.0,Presencial,Nordeste
31565,2024-01-03,Belo Horizonte,Notebook HP,3200.0,1,Cliente_5977,3200.0,Presencial,Sudeste
48654,2024-01-03,Salvador,Notebook HP,3200.0,1,Cliente_26440,3200.0,Presencial,Nordeste
82121,2024-01-03,São Paulo,Notebook HP,3200.0,1,Cliente_402,3200.0,Presencial,Sudeste
87690,2024-01-03,Porto Alegre,Notebook HP,3200.0,1,Cliente_10561,3200.0,Presencial,Sul
90774,2024-01-03,Recife,Notebook HP,3200.0,1,Cliente_19389,3200.0,Online,Nordeste
91227,2024-01-03,Belo Horizonte,Notebook HP,3200.0,1,Cliente_17630,3200.0,Presencial,Sudeste
92716,2024-01-03,Curitiba,Notebook HP,3200.0,1,Cliente_4881,3200.0,Presencial,Sul
1514,2024-01-03,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_6186,3500.0,Presencial,Sudeste
14714,2024-01-03,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_24723,3500.0,Presencial,Sudeste
25215,2024-01-03,Recife,Notebook Dell,3500.0,1,Cliente_18934,3500.0,Online,Nordeste
25604,2024-01-03,São Paulo,Notebook Dell,3500.0,1,Cliente_15370,3500.0,Presencial,Sudeste
31019,2024-01-03,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_15490,3500.0,Presencial,Sudeste
33288,2024-01-03,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_25155,3500.0,Presencial,Sudeste
34180,2024-01-03,Salvador,Notebook Dell,3500.0,1,Cliente_4201,3500.0,Presencial,Nordeste
35617,2024-01-03,Curitiba,Notebook Dell,3500.0,1,Cliente_3766,3500.0,Presencial,Sul
41177,2024-01-03,São Paulo,Notebook Dell,3500.0,1,Cliente_17053,3500.0,Presencial,Sudeste
53296,2024-01-03,Curitiba,Notebook Dell,3500.0,1,Cliente_5144,3500.0,Presencial,Sul
62610,2024-01-03,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_6077,3500.0,Presencial,Sudeste
96727,2024-01-03,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_20586,3500.0,Presencial,Sudeste
12536,2024-01-03,Curitiba,Smartphone Samsung,2200.0,2,Cliente_9897,4400.0,Presencial,Sul
70805,2024-01-03,São Paulo,Smartphone Samsung,2200.0,2,Cliente_18083,4400.0,Presencial,Sudeste
3732,2024-01-03,Salvador,iPhone 14,5500.0,1,Cliente_5498,5500.0,Presencial,Nordeste
9207,2024-01-03,Curitiba,iPhone 14,5500.0,1,Cliente_14041,5500.0,Presencial,Sul
13054,2024-01-03,Porto Alegre,iPhone 14,5500.0,1,Cliente_12535,5500.0,Presencial,Sul
13990,2024-01-03,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_3731,5500.0,Presencial,Sudeste
22364,2024-01-03,São Paulo,iPhone 14,5500.0,1,Cliente_10748,5500.0,Presencial,Sudeste
23807,2024-01-03,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_16925,5500.0,Presencial,Sudeste
30217,2024-01-03,Belo Horizonte,iPhone 14,5500.0,1,Cliente_11358,5500.0,Presencial,Sudeste
46233,2024-01-03,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_1006,5500.0,Presencial,Sudeste
46669,2024-01-03,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_9580,5500.0,Presencial,Sudeste
49323,2024-01-03,Curitiba,iPhone 14,5500.0,1,Cliente_72,5500.0,Presencial,Sul
73113,2024-01-03,Recife,iPhone 14,5500.0,1,Cliente_12234,5500.0,Online,Nordeste
84645,2024-01-03,Porto Alegre,iPhone 14,5500.0,1,Cliente_1941,5500.0,Presencial,Sul
91962,2024-01-03,Belo Horizonte,iPhone 14,5500.0,1,Cliente_7786,5500.0,Presencial,Sudeste
98512,2024-01-03,Salvador,iPhone 14,5500.0,1,Cliente_15885,5500.0,Presencial,Nordeste
99402,2024-01-03,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_15847,5500.0,Presencial,Sudeste
47284,2024-01-03,Curitiba,"Monitor 27""",1200.0,5,Cliente_14968,6000.0,Presencial,Sul
16037,2024-01-03,Belo Horizonte,Notebook HP,3200.0,2,Cliente_29316,6400.0,Presencial,Sudeste
74729,2024-01-03,Rio De Janeiro,Notebook HP,3200.0,2,Cliente_14350,6400.0,Presencial,Sudeste
84603,2024-01-03,Salvador,Notebook HP,3200.0,2,Cliente_3310,6400.0,Presencial,Nordeste
44380,2024-01-03,Recife,Notebook Dell,3500.0,2,Cliente_5363,7000.0,Online,Nordeste
54064,2024-01-03,Porto Alegre,Notebook Dell,3500.0,2,Cliente_4033,7000.0,Presencial,Sul
95840,2024-01-03,Rio De Janeiro,Notebook Dell,3500.0,2,Cliente_23092,7000.0,Presencial,Sudeste
2629,2024-01-03,Salvador,Notebook HP,3200.0,3,Cliente_6786,9600.0,Presencial,Nordeste
59286,2024-01-03,São Paulo,Notebook HP,3200.0,3,Cliente_24847,9600.0,Presencial,Sudeste
64663,2024-01-03,Salvador,Notebook Dell,3500.0,3,Cliente_7410,10500.0,Presencial,Nordeste
28880,2024-01-03,Belo Horizonte,iPhone 14,5500.0,2,Cliente_19717,11000.0,Presencial,Sudeste
62664,2024-01-03,São Paulo,iPhone 14,5500.0,2,Cliente_2025,11000.0,Presencial,Sudeste
66614,2024-01-03,Rio De Janeiro,iPhone 14,5500.0,2,Cliente_11065,11000.0,Presencial,Sudeste
83693,2024-01-03,Curitiba,iPhone 14,5500.0,2,Cliente_5580,11000.0,Presencial,Sul
50904,2024-01-03,Salvador,Notebook HP,3200.0,5,Cliente_14514,16000.0,Presencial,Nordeste
63245,2024-01-03,Rio De Janeiro,Notebook HP,3200.0,5,Cliente_11752,16000.0,Presencial,Sudeste
91371,2024-01-03,Curitiba,Notebook Dell,3500.0,5,Cliente_10463,17500.0,Presencial,Sul
53153,2024-01-03,Salvador,Notebook HP,3200.0,10,Cliente_10011,32000.0,Presencial,Nordeste
26826,2024-01-03,São Paulo,Notebook Dell,3500.0,10,Cliente_9245,35000.0,Presencial,Sudeste
17869,2024-01-04,Recife,Cabo HDMI,40.0,1,Cliente_27839,40.0,Online,Nordeste
58328,2024-01-04,Recife,Cabo HDMI,40.0,1,Cliente_10106,40.0,Online,Nordeste
72245,2024-01-04,Recife,Cabo HDMI,40.0,1,Cliente_21353,40.0,Online,Nordeste
75977,2024-01-04,Porto Alegre,Cabo HDMI,40.0,1,Cliente_2396,40.0,Presencial,Sul
84297,2024-01-04,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_11433,40.0,Presencial,Sudeste
84374,2024-01-04,Recife,Cabo HDMI,40.0,1,Cliente_6296,40.0,Online,Nordeste
95227,2024-01-04,Porto Alegre,Cabo HDMI,40.0,1,Cliente_29403,40.0,Presencial,Sul
2432,2024-01-04,São Paulo,Cabo HDMI,40.0,2,Cliente_18130,80.0,Presencial,Sudeste
19622,2024-01-04,Belo Horizonte,Cabo HDMI,40.0,2,Cliente_28690,80.0,Presencial,Sudeste
29750,2024-01-04,Rio De Janeiro,Cabo HDMI,40.0,2,Cliente_23928,80.0,Presencial,Sudeste
38730,2024-01-04,São Paulo,Cabo HDMI,40.0,2,Cliente_1475,80.0,Presencial,Sudeste
39280,2024-01-04,Porto Alegre,Cabo HDMI,40.0,2,Cliente_12570,80.0,Presencial,Sul
53456,2024-01-04,Salvador,Cabo HDMI,40.0,2,Cliente_2744,80.0,Presencial,Nordeste
87973,2024-01-04,Recife,Cabo HDMI,40.0,2,Cliente_4833,80.0,Online,Nordeste
89355,2024-01-04,Rio De Janeiro,Cabo HDMI,40.0,2,Cliente_6818,80.0,Presencial,Sudeste
90829,2024-01-04,São Paulo,Cabo HDMI,40.0,2,Cliente_8013,80.0,Presencial,Sudeste
94671,2024-01-04,Belo Horizonte,Cabo HDMI,40.0,2,Cliente_77,80.0,Presencial,Sudeste
35407,2024-01-04,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_2191,120.0,Presencial,Sudeste
44076,2024-01-04,Porto Alegre,Mouse Gamer,120.0,1,Cliente_679,120.0,Presencial,Sul
50427,2024-01-04,São Paulo,Mouse Gamer,120.0,1,Cliente_11979,120.0,Presencial,Sudeste
52119,2024-01-04,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_9721,120.0,Presencial,Sudeste
59702,2024-01-04,Salvador,Mouse Gamer,120.0,1,Cliente_14452,120.0,Presencial,Nordeste
60139,2024-01-04,Porto Alegre,Cabo HDMI,40.0,3,Cliente_7898,120.0,Presencial,Sul
72480,2024-01-04,São Paulo,Mouse Gamer,120.0,1,Cliente_22567,120.0,Presencial,Sudeste
76324,2024-01-04,Belo Horizonte,Cabo HDMI,40.0,3,Cliente_9134,120.0,Presencial,Sudeste
76876,2024-01-04,Recife,Mouse Gamer,120.0,1,Cliente_672,120.0,Online,Nordeste
82430,2024-01-04,Porto Alegre,Mouse Gamer,120.0,1,Cliente_17045,120.0,Presencial,Sul
82979,2024-01-04,São Paulo,Mouse Gamer,120.0,1,Cliente_10444,120.0,Presencial,Sudeste
95206,2024-01-04,São Paulo,Mouse Gamer,120.0,1,Cliente_10008,120.0,Presencial,Sudeste
95292,2024-01-04,Curitiba,Mouse Gamer,120.0,1,Cliente_16298,120.0,Presencial,Sul
19078,2024-01-04,Recife,Cabo HDMI,40.0,5,Cliente_24805,200.0,Online,Nordeste
39257,2024-01-04,Rio De Janeiro,Cabo HDMI,40.0,5,Cliente_24473,200.0,Presencial,Sudeste
40132,2024-01-04,Curitiba,Cabo HDMI,40.0,5,Cliente_3123,200.0,Presencial,Sul
92514,2024-01-04,Curitiba,Mouse Gamer,120.0,2,Cliente_28651,240.0,Presencial,Sul
18868,2024-01-04,Recife,Teclado Mecânico,250.0,1,Cliente_9817,250.0,Online,Nordeste
25217,2024-01-04,São Paulo,Teclado Mecânico,250.0,1,Cliente_7695,250.0,Presencial,Sudeste
35639,2024-01-04,Curitiba,Teclado Mecânico,250.0,1,Cliente_28320,250.0,Presencial,Sul
36235,2024-01-04,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_6997,250.0,Presencial,Sul
40485,2024-01-04,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_18126,250.0,Presencial,Sudeste
54746,2024-01-04,Recife,Teclado Mecânico,250.0,1,Cliente_6678,250.0,Online,Nordeste
57518,2024-01-04,Curitiba,Teclado Mecânico,250.0,1,Cliente_28136,250.0,Presencial,Sul
63401,2024-01-04,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_16566,250.0,Presencial,Sul
67740,2024-01-04,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_3308,250.0,Presencial,Sudeste
79745,2024-01-04,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_24385,250.0,Presencial,Sul
81377,2024-01-04,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_12388,250.0,Presencial,Sudeste
81986,2024-01-04,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_1282,250.0,Presencial,Sul
86435,2024-01-04,Recife,Teclado Mecânico,250.0,1,Cliente_27769,250.0,Online,Nordeste
90820,2024-01-04,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_1005,250.0,Presencial,Sudeste
97645,2024-01-04,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_6312,250.0,Presencial,Sudeste
2888,2024-01-04,Belo Horizonte,Teclado Mecânico,250.0,2,Cliente_19292,500.0,Presencial,Sudeste
98529,2024-01-04,Rio De Janeiro,Teclado Mecânico,250.0,2,Cliente_28344,500.0,Presencial,Sudeste
10110,2024-01-04,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_10470,1200.0,Presencial,Sul
15496,2024-01-04,Salvador,"Monitor 27""",1200.0,1,Cliente_7038,1200.0,Presencial,Nordeste
21318,2024-01-04,Salvador,"Monitor 27""",1200.0,1,Cliente_3060,1200.0,Presencial,Nordeste
30282,2024-01-04,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_14123,1200.0,Presencial,Sudeste
30421,2024-01-04,Recife,"Monitor 27""",1200.0,1,Cliente_26509,1200.0,Online,Nordeste
33927,2024-01-04,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_18439,1200.0,Presencial,Sudeste
40569,2024-01-04,Curitiba,"Monitor 27""",1200.0,1,Cliente_18945,1200.0,Presencial,Sul
45780,2024-01-04,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_25667,1200.0,Presencial,Sudeste
53002,2024-01-04,Curitiba,"Monitor 27""",1200.0,1,Cliente_1244,1200.0,Presencial,Sul
53975,2024-01-04,Recife,"Monitor 27""",1200.0,1,Cliente_20826,1200.0,Online,Nordeste
54079,2024-01-04,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_11366,1200.0,Presencial,Sudeste
66254,2024-01-04,São Paulo,"Monitor 27""",1200.0,1,Cliente_8692,1200.0,Presencial,Sudeste
84788,2024-01-04,Recife,"Monitor 27""",1200.0,1,Cliente_16034,1200.0,Online,Nordeste
89015,2024-01-04,Curitiba,"Monitor 27""",1200.0,1,Cliente_18655,1200.0,Presencial,Sul
96106,2024-01-04,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_19005,1200.0,Presencial,Sul
2237,2024-01-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_20820,2200.0,Presencial,Sudeste
3476,2024-01-04,Salvador,Smartphone Samsung,2200.0,1,Cliente_6240,2200.0,Presencial,Nordeste
5608,2024-01-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_23764,2200.0,Presencial,Sudeste
13808,2024-01-04,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_11809,2200.0,Presencial,Sudeste
23095,2024-01-04,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_10018,2200.0,Presencial,Sul
28755,2024-01-04,Salvador,Smartphone Samsung,2200.0,1,Cliente_863,2200.0,Presencial,Nordeste
29589,2024-01-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21818,2200.0,Presencial,Sudeste
36125,2024-01-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_7069,2200.0,Presencial,Sudeste
42249,2024-01-04,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_19172,2200.0,Presencial,Sul
48857,2024-01-04,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_10693,2200.0,Presencial,Sudeste
57388,2024-01-04,Recife,Smartphone Samsung,2200.0,1,Cliente_3082,2200.0,Online,Nordeste
60397,2024-01-04,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_4800,2200.0,Presencial,Sudeste
65832,2024-01-04,Salvador,Smartphone Samsung,2200.0,1,Cliente_15672,2200.0,Presencial,Nordeste
71161,2024-01-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_12676,2200.0,Presencial,Sudeste
85174,2024-01-04,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_27197,2200.0,Presencial,Sul
77449,2024-01-04,São Paulo,"Monitor 27""",1200.0,2,Cliente_21361,2400.0,Presencial,Sudeste
53929,2024-01-04,Porto Alegre,Teclado Mecânico,250.0,10,Cliente_9606,2500.0,Presencial,Sul
8780,2024-01-04,Belo Horizonte,Notebook HP,3200.0,1,Cliente_8045,3200.0,Presencial,Sudeste
11693,2024-01-04,Belo Horizonte,Notebook HP,3200.0,1,Cliente_17965,3200.0,Presencial,Sudeste
17912,2024-01-04,Belo Horizonte,Notebook HP,3200.0,1,Cliente_2775,3200.0,Presencial,Sudeste
22936,2024-01-04,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_10399,3200.0,Presencial,Sudeste
23914,2024-01-04,Porto Alegre,Notebook HP,3200.0,1,Cliente_4075,3200.0,Presencial,Sul
26765,2024-01-04,Curitiba,Notebook HP,3200.0,1,Cliente_26347,3200.0,Presencial,Sul
27253,2024-01-04,Recife,Notebook HP,3200.0,1,Cliente_8394,3200.0,Online,Nordeste
38276,2024-01-04,Recife,Notebook HP,3200.0,1,Cliente_4853,3200.0,Online,Nordeste
39125,2024-01-04,Recife,Notebook HP,3200.0,1,Cliente_812,3200.0,Online,Nordeste
41367,2024-01-04,Recife,Notebook HP,3200.0,1,Cliente_20320,3200.0,Online,Nordeste
53831,2024-01-04,Salvador,Notebook HP,3200.0,1,Cliente_18701,3200.0,Presencial,Nordeste
93588,2024-01-04,Porto Alegre,Notebook HP,3200.0,1,Cliente_8130,3200.0,Presencial,Sul
617,2024-01-04,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_19568,3500.0,Presencial,Sudeste
2859,2024-01-04,Curitiba,Notebook Dell,3500.0,1,Cliente_22852,3500.0,Presencial,Sul
48463,2024-01-04,Recife,Notebook Dell,3500.0,1,Cliente_2218,3500.0,Online,Nordeste
53573,2024-01-04,Recife,Notebook Dell,3500.0,1,Cliente_10074,3500.0,Online,Nordeste
64768,2024-01-04,Porto Alegre,Notebook Dell,3500.0,1,Cliente_18943,3500.0,Presencial,Sul
74453,2024-01-04,Porto Alegre,Notebook Dell,3500.0,1,Cliente_2134,3500.0,Presencial,Sul
77214,2024-01-04,Porto Alegre,Notebook Dell,3500.0,1,Cliente_12684,3500.0,Presencial,Sul
80815,2024-01-04,São Paulo,Notebook Dell,3500.0,1,Cliente_5194,3500.0,Presencial,Sudeste
84736,2024-01-04,Recife,Notebook Dell,3500.0,1,Cliente_27793,3500.0,Online,Nordeste
93245,2024-01-04,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_5303,3500.0,Presencial,Sudeste
27208,2024-01-04,Salvador,Smartphone Samsung,2200.0,2,Cliente_9434,4400.0,Presencial,Nordeste
51185,2024-01-04,Rio De Janeiro,Smartphone Samsung,2200.0,2,Cliente_12387,4400.0,Presencial,Sudeste
8560,2024-01-04,Porto Alegre,iPhone 14,5500.0,1,Cliente_7919,5500.0,Presencial,Sul
10594,2024-01-04,Belo Horizonte,iPhone 14,5500.0,1,Cliente_23904,5500.0,Presencial,Sudeste
17863,2024-01-04,Recife,iPhone 14,5500.0,1,Cliente_5722,5500.0,Online,Nordeste
20828,2024-01-04,Porto Alegre,iPhone 14,5500.0,1,Cliente_29928,5500.0,Presencial,Sul
21813,2024-01-04,Curitiba,iPhone 14,5500.0,1,Cliente_4944,5500.0,Presencial,Sul
38298,2024-01-04,Belo Horizonte,iPhone 14,5500.0,1,Cliente_18702,5500.0,Presencial,Sudeste
52409,2024-01-04,Porto Alegre,iPhone 14,5500.0,1,Cliente_21864,5500.0,Presencial,Sul
53594,2024-01-04,São Paulo,iPhone 14,5500.0,1,Cliente_17744,5500.0,Presencial,Sudeste
54455,2024-01-04,Recife,iPhone 14,5500.0,1,Cliente_9154,5500.0,Online,Nordeste
58285,2024-01-04,Salvador,iPhone 14,5500.0,1,Cliente_2055,5500.0,Presencial,Nordeste
69667,2024-01-04,Porto Alegre,iPhone 14,5500.0,1,Cliente_13563,5500.0,Presencial,Sul
82199,2024-01-04,São Paulo,iPhone 14,5500.0,1,Cliente_5082,5500.0,Presencial,Sudeste
46413,2024-01-04,Rio De Janeiro,Notebook HP,3200.0,2,Cliente_934,6400.0,Presencial,Sudeste
52378,2024-01-04,Curitiba,Notebook HP,3200.0,2,Cliente_21226,6400.0,Presencial,Sul
61128,2024-01-04,Curitiba,Notebook HP,3200.0,2,Cliente_19372,6400.0,Presencial,Sul
87299,2024-01-04,Rio De Janeiro,Notebook HP,3200.0,2,Cliente_9783,6400.0,Presencial,Sudeste
19462,2024-01-04,Belo Horizonte,Smartphone Samsung,2200.0,3,Cliente_17663,6600.0,Presencial,Sudeste
81000,2024-01-04,Recife,Smartphone Samsung,2200.0,3,Cliente_20807,6600.0,Online,Nordeste
38952,2024-01-04,Recife,Notebook Dell,3500.0,2,Cliente_26478,7000.0,Online,Nordeste
40198,2024-01-04,Porto Alegre,Notebook Dell,3500.0,2,Cliente_23074,7000.0,Presencial,Sul
